step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
3,821630606,1,1,28007,855959430,28007,7,82.46,0
3,1182534509,2,1,28007,1823072687,28007,1,41.16,0
3,870367228,4,0,28007,348934600,28007,1,9.42,0
3,1377736719,5,0,28007,209847108,28007,5,79.13,0
3,778323844,2,1,28007,85975013,28007,3,13.95,0
3,1449000407,2,0,28007,348934600,28007,1,14.66,0
3,232369406,5,1,28007,151143676,28007,8,11.05,0
3,1818841328,2,0,28007,348934600,28007,1,16.84,0
3,734817849,2,0,28007,348934600,28007,1,8.62,0
3,660690290,5,1,28007,1823072687,28007,1,63.49,0
3,1002759277,1,1,28007,348934600,28007,1,47.68,0
3,1530262146,2,0,28007,1823072687,28007,1,29.18,0
3,1911232863,2,1,28007,1535107174,28007,5,125,0
3,1341583263,2,0,28007,1823072687,28007,1,10.35,0
3,901025251,2,0,28007,348934600,28007,1,5.5,0
3,1482659693,2,0,28007,348934600,28007,1,56.78,0
3,1030484150,2,1,28007,348934600,28007,1,18.17,0
3,660024200,2,1,28007,348934600,28007,1,1.41,0
3,935791733,3,1,28007,1823072687,28007,1,32.01,0
3,38227648,2,0,28007,1823072687,28007,1,32.97,0
3,286236136,3,0,28007,348934600,28007,1,0.98,0
3,170484334,1,0,28007,348934600,28007,1,29.8,0
3,417912401,3,1,28007,348934600,28007,1,26.02,0
3,170002529,2,1,28007,348934600,28007,1,24.57,0
3,146494822,4,1,28007,348934600,28007,1,19.32,0
3,1216409727,3,1,28007,348934600,28007,1,13.96,0
3,1209363182,3,1,28007,348934600,28007,1,6.28,0
3,525850964,2,1,28007,480139044,28007,2,643.71,1
3,1736605496,4,0,28007,480139044,28007,2,17.1,1
3,2007043031,5,1,28007,1823072687,28007,1,8.84,0
3,1881279773,4,1,28007,348934600,28007,1,17.55,0
3,1032319289,3,1,28007,348934600,28007,1,50.49,0
3,1600642825,3,1,28007,1823072687,28007,1,23.9,0
3,1524019070,3,0,28007,348934600,28007,1,17.15,0
3,489185823,4,1,28007,2011752106,28007,9,124.89,0
3,1127069069,2,1,28007,151143676,28007,8,28.73,0
3,749077907,4,0,28007,348934600,28007,1,14.48,0
3,911139709,3,1,28007,1823072687,28007,1,23.33,0
3,188991095,4,1,28007,348934600,28007,1,19.21,0
3,928479694,5,0,28007,1823072687,28007,1,33.57,0
3,1463833315,1,0,28007,1823072687,28007,1,40.6,0
3,389387421,6,1,28007,1823072687,28007,1,13.53,0
3,719598710,5,1,28007,348934600,28007,1,15.22,0
3,707845856,2,1,28007,348934600,28007,1,7.22,0
3,459123820,2,0,28007,348934600,28007,1,3.24,0
3,1870872671,2,1,28007,1823072687,28007,1,31.8,0
3,1156399058,5,0,28007,480139044,28007,2,97.19,0
3,499129070,3,0,28007,1400236507,28007,11,115.64,0
3,2070935783,1,1,28007,1823072687,28007,1,38.84,0
3,1580025618,2,1,28007,348934600,28007,1,57.93,0
3,409740988,5,0,28007,348934600,28007,1,31.7,0
3,1862384239,4,0,28007,348934600,28007,1,36.16,0
3,1133451243,5,0,28007,1823072687,28007,1,4.74,0
3,1143300850,1,1,28007,348934600,28007,1,32.83,0
3,998690782,2,0,28007,1823072687,28007,1,11.53,0
3,896561469,3,0,28007,348934600,28007,1,1.47,0
3,1392385769,3,0,28007,348934600,28007,1,25.69,0
3,1769470125,2,1,28007,151143676,28007,8,24.65,0
3,717345438,3,0,28007,1823072687,28007,1,36.23,0
3,895429374,2,1,28007,348934600,28007,1,0.09,0
3,941334726,3,1,28007,209847108,28007,5,111.45,0
3,1734585073,5,1,28007,348934600,28007,1,31.4,0
3,1847111025,3,0,28007,348934600,28007,1,52.01,0
3,1499019507,2,0,28007,348934600,28007,1,0.63,0
3,423454023,3,0,28007,85975013,28007,3,38.42,0
3,169274898,3,1,28007,348934600,28007,1,44.74,0
3,1487874353,4,0,28007,348934600,28007,1,5.06,0
3,47652503,5,1,28007,1823072687,28007,1,50.69,0
3,62153477,3,0,28007,1823072687,28007,1,28.78,0
3,1968779147,5,0,28007,348934600,28007,1,10.6,0
3,1790520611,3,1,28007,209847108,28007,5,39.27,0
3,911364935,3,0,28007,348934600,28007,1,31.76,0
3,1483007108,1,1,28007,348934600,28007,1,41.86,0
3,137986193,4,1,28007,348934600,28007,1,6.1,0
3,521436442,3,1,28007,348934600,28007,1,0.75,0
3,53785803,3,0,28007,348934600,28007,1,19.79,0
3,1760492708,1,1,28007,1823072687,28007,1,16.16,0
3,616528518,4,1,28007,1823072687,28007,1,54.51,0
3,1720950881,6,1,28007,1823072687,28007,1,11.53,0
3,1979396384,2,1,28007,348934600,28007,1,36.28,0
3,1693925346,4,1,28007,348934600,28007,1,2.35,0
3,2068249421,5,0,28007,348934600,28007,1,40.94,0
3,1874220848,2,0,28007,1823072687,28007,1,11.24,0
3,107438779,4,0,28007,348934600,28007,1,27.45,0
3,118836015,1,1,28007,348934600,28007,1,19.25,0
3,1373973501,4,1,28007,1823072687,28007,1,38.47,0
3,1545484501,2,0,28007,1823072687,28007,1,1.03,0
3,371570992,6,0,28007,1053599405,28007,2,134.01,0
3,1360481565,5,1,28007,1741626453,28007,6,60.58,1
3,47809392,3,0,28007,1741626453,28007,6,260.03,1
3,1897705669,2,0,28007,209847108,28007,5,28.18,0
3,2075157607,2,1,28007,348934600,28007,1,46.19,0
3,1204046804,5,1,28007,348934600,28007,1,59.02,0
3,1402369177,2,1,28007,348934600,28007,1,21.89,0
3,943088790,2,1,28007,1823072687,28007,1,13.69,0
3,1073155388,2,0,28007,348934600,28007,1,88.09,0
3,1930258744,4,0,28007,1823072687,28007,1,21.44,0
3,1602614455,5,0,28007,348934600,28007,1,24.45,0
3,1702404555,3,0,28007,348934600,28007,1,41.7,0
3,524663308,2,1,28007,348934600,28007,1,25.73,0
3,1713848243,2,1,28007,348934600,28007,1,23.03,0
3,1050807234,6,1,28007,855959430,28007,7,121.16,0
3,874725016,2,1,28007,348934600,28007,1,37.39,0
3,245019752,2,1,28007,348934600,28007,1,32.33,0
3,1575842015,5,0,28007,348934600,28007,1,15.32,0
3,262282046,3,1,28007,348934600,28007,1,19.09,0
3,899813705,4,0,28007,348934600,28007,1,18.7,0
3,2126436338,1,1,28007,348934600,28007,1,34.58,0
3,983636862,3,0,28007,1823072687,28007,1,38.3,0
3,1166683343,2,1,28007,348934600,28007,1,5.38,0
3,968819483,3,1,28007,348934600,28007,1,22.25,0
3,10263180,3,1,28007,348934600,28007,1,57.02,0
3,612045723,5,1,28007,348934600,28007,1,15.35,0
3,718962269,3,1,28007,348934600,28007,1,3.07,0
3,1679033854,2,1,28007,1823072687,28007,1,21.72,0
3,280778280,2,0,28007,1823072687,28007,1,12.13,0
3,793132240,4,1,28007,692898500,28007,2,323.58,0
3,897883896,2,1,28007,151143676,28007,8,96.1,0
3,1527362143,6,0,28007,348934600,28007,1,72.37,0
3,158319863,5,1,28007,1946091778,28007,5,43.62,0
3,990997956,2,1,28007,348934600,28007,1,6.32,0
3,143836998,5,1,28007,1823072687,28007,1,33.85,0
3,1745468920,2,1,28007,348934600,28007,1,42.2,0
3,597641228,2,0,28007,348934600,28007,1,37.93,0
3,1690998552,2,1,28007,348934600,28007,1,49.41,0
3,1864289868,4,1,28007,348934600,28007,1,11.88,0
3,1564260047,3,1,28007,348934600,28007,1,23.49,0
3,2112563194,2,1,28007,348934600,28007,1,4.86,0
3,1980302296,1,1,28007,349281107,28007,10,26.08,0
3,531360588,1,1,28007,348934600,28007,1,22.94,0
3,1723242462,5,0,28007,1823072687,28007,1,9.67,0
3,1093826151,4,0,28007,348934600,28007,1,31.63,0
3,1000699316,4,0,28007,1823072687,28007,1,28.38,0
3,322802193,2,0,28007,348934600,28007,1,18.03,0
3,1838285576,3,0,28007,1823072687,28007,1,9.08,0
3,1644158733,3,0,28007,348934600,28007,1,71.9,0
3,1750373007,3,1,28007,348934600,28007,1,42.7,0
3,2075898645,2,1,28007,348934600,28007,1,14.2,0
3,72452640,2,1,28007,348934600,28007,1,27.19,0
3,1196357413,3,1,28007,1823072687,28007,1,17.4,0
3,1159406873,3,1,28007,348934600,28007,1,2.76,0
3,150587559,2,1,28007,348934600,28007,1,26.16,0
3,1652856443,2,0,28007,1823072687,28007,1,5.65,0
3,210584188,4,0,28007,348934600,28007,1,16.95,0
3,605904636,5,1,28007,348934600,28007,1,36.93,0
3,775363285,2,1,28007,348934600,28007,1,51.88,0
3,756645719,2,1,28007,348934600,28007,1,45.58,0
3,1146143839,3,1,28007,348934600,28007,1,85.87,0
3,1238185596,5,0,28007,348934600,28007,1,11.62,0
3,198230909,4,1,28007,348934600,28007,1,9.51,0
3,142251484,6,0,28007,348934600,28007,1,46.04,0
3,1505467955,3,1,28007,1823072687,28007,1,24.93,0
3,241071592,2,0,28007,348934600,28007,1,5.19,0
3,2008562542,2,0,28007,1823072687,28007,1,48.21,0
3,915430510,2,1,28007,348934600,28007,1,52.44,0
3,1089789227,2,1,28007,855959430,28007,7,11.28,0
3,745099746,3,1,28007,348934600,28007,1,56.1,0
3,1297358265,3,0,28007,349281107,28007,10,2.12,0
3,638917294,2,0,28007,348934600,28007,1,27.65,0
3,956794113,3,1,28007,1053599405,28007,2,22.31,0
3,2110532720,3,1,28007,348934600,28007,1,54.96,0
3,1918064652,2,0,28007,1823072687,28007,1,61.26,0
3,958780730,4,0,28007,1823072687,28007,1,21.01,0
3,107125195,1,0,28007,348934600,28007,1,3.68,0
3,1551465414,1,0,28007,1823072687,28007,1,18.79,0
3,1484573422,5,0,28007,348934600,28007,1,31.35,0
3,1677202028,3,1,28007,1888755466,28007,15,124.21,0
3,251449240,3,1,28007,1823072687,28007,1,57.14,0
3,227356089,2,1,28007,348934600,28007,1,29.94,0
3,830856919,6,0,28007,348934600,28007,1,14.78,0
3,2121874810,4,1,28007,855959430,28007,7,88.17,0
3,605522883,2,0,28007,348934600,28007,1,28.68,0
3,1910153505,2,0,28007,348934600,28007,1,9.36,0
3,1562991705,5,1,28007,348934600,28007,1,21.73,0
3,1341517098,4,1,28007,348934600,28007,1,27.66,0
3,1540577903,2,1,28007,480139044,28007,2,189.21,0
3,752270622,1,1,28007,348934600,28007,1,27.58,0
3,607521473,2,0,28007,348934600,28007,1,6.7,0
3,109634232,2,1,28007,85975013,28007,3,40.97,0
3,1074203200,1,0,28007,348934600,28007,1,48.34,0
3,1535613790,3,0,28007,1823072687,28007,1,34.5,0
3,1554037473,4,1,28007,348934600,28007,1,28.12,0
3,2106115023,5,0,28007,348934600,28007,1,22.89,0
3,1973547259,3,0,28007,348934600,28007,1,10.7,0
3,2101882723,1,1,28007,348934600,28007,1,9.73,0
3,1532144144,1,0,28007,348934600,28007,1,0.57,0
3,639558755,3,0,28007,348934600,28007,1,33.16,0
3,1050458046,6,0,28007,348934600,28007,1,50.87,0
3,1571595392,2,0,28007,855959430,28007,7,64.06,0
3,1340235335,3,1,28007,348934600,28007,1,35.2,0
3,1801015376,2,0,28007,348934600,28007,1,36.11,0
3,1687101094,2,1,28007,348934600,28007,1,5.99,0
3,1331907286,2,0,28007,348934600,28007,1,8.33,0
3,1529464275,1,0,28007,348934600,28007,1,18.39,0
3,1876476635,2,0,28007,1946091778,28007,5,21.22,0
3,12284077,3,1,28007,85975013,28007,3,4.85,0
3,1899748276,5,1,28007,348934600,28007,1,53.05,0
3,377517197,3,1,28007,348934600,28007,1,16.94,0
3,668289079,5,1,28007,348934600,28007,1,42.68,0
3,1687751654,3,0,28007,348934600,28007,1,43.26,0
3,1714895875,2,0,28007,980657600,28007,6,44.8,1
3,1317710133,3,0,28007,980657600,28007,6,356.47,1
3,307655955,2,1,28007,348934600,28007,1,24.86,0
3,854479209,2,1,28007,1823072687,28007,1,65.31,0
3,1635987808,5,1,28007,1823072687,28007,1,44.71,0
3,1710930627,2,1,28007,1053599405,28007,2,54.57,0
3,44197733,2,0,28007,855959430,28007,7,12.45,0
3,978637475,2,1,28007,1823072687,28007,1,48.02,0
3,1224222502,1,0,28007,348934600,28007,1,35.05,0
3,1626218926,4,1,28007,348934600,28007,1,40.09,0
3,1968624098,2,1,28007,348934600,28007,1,19.52,0
3,59912595,2,1,28007,348934600,28007,1,32.92,0
3,582022575,3,0,28007,348934600,28007,1,0.23,0
3,1320066686,2,1,28007,348934600,28007,1,11.81,0
3,874212917,2,1,28007,348934600,28007,1,1.87,0
3,669906110,3,1,28007,348934600,28007,1,11.89,0
3,2125297333,2,1,28007,1823072687,28007,1,26.07,0
3,17059521,2,0,28007,348934600,28007,1,14.52,0
3,1436301390,2,1,28007,1823072687,28007,1,0.39,0
3,1336232196,3,1,28007,348934600,28007,1,9.22,0
3,76052944,3,0,28007,1823072687,28007,1,44.44,0
3,1368070837,2,1,28007,348934600,28007,1,76.68,0
3,1956819896,2,0,28007,348934600,28007,1,11.08,0
3,1257820473,3,0,28007,348934600,28007,1,30.66,0
3,1526175877,1,1,28007,1823072687,28007,1,12.32,0
3,359628860,4,1,28007,348934600,28007,1,23.18,0
3,606355103,4,1,28007,348934600,28007,1,3.89,0
3,161733249,4,0,28007,348934600,28007,1,31.65,0
3,1327124397,2,0,28007,348934600,28007,1,79.31,0
3,1105086283,1,1,28007,348934600,28007,1,23.3,0
3,713872230,2,0,28007,349281107,28007,10,66.92,0
3,808977147,2,0,28007,1352454843,28007,9,73.83,0
3,1055224400,3,1,28007,348934600,28007,1,13.24,0
3,1189752912,2,1,28007,1823072687,28007,1,28.14,0
3,1335108214,3,0,28007,348934600,28007,1,21.53,0
3,205797331,4,1,28007,85975013,28007,3,3.74,0
3,1341662543,3,1,28007,348934600,28007,1,50.35,0
3,507831273,6,0,28007,348934600,28007,1,49.6,0
3,1461774305,3,1,28007,348934600,28007,1,4.07,0
3,2119675022,6,1,28007,348934600,28007,1,15.57,0
3,457497998,4,0,28007,348934600,28007,1,15.89,0
3,457497998,4,0,28007,1823072687,28007,1,28.24,0
3,1274818444,5,1,28007,855959430,28007,7,53.98,0
3,2023751717,2,0,28007,348934600,28007,1,18.91,0
3,883803148,1,1,28007,348934600,28007,1,40.87,0
3,1612748385,2,1,28007,348934600,28007,1,20.48,0
3,1471216995,3,1,28007,348934600,28007,1,16.4,0
3,777971561,2,1,28007,348934600,28007,1,21.85,0
3,759264122,1,0,28007,209847108,28007,5,86.15,0
3,1806256044,3,0,28007,1823072687,28007,1,29.28,0
3,1420603517,3,0,28007,348934600,28007,1,24.04,0
3,60351691,2,1,28007,1823072687,28007,1,17.99,0
3,15276068,2,0,28007,348934600,28007,1,29.46,0
3,639532055,4,1,28007,1823072687,28007,1,0.99,0
3,1394931354,4,0,28007,855959430,28007,7,53.13,0
3,1850482225,4,0,28007,480139044,28007,2,134.17,0
3,1975714155,5,1,28007,1823072687,28007,1,26.35,0
3,1136859577,3,0,28007,348934600,28007,1,46.86,0
3,1963617384,2,1,28007,348934600,28007,1,50.53,0
3,1963617384,2,1,28007,1823072687,28007,1,44.34,0
3,917831365,5,1,28007,1823072687,28007,1,36.8,0
3,7197142,2,0,28007,348934600,28007,1,38.77,0
3,774836418,4,1,28007,348934600,28007,1,44.36,0
3,1350793893,1,0,28007,348934600,28007,1,0.91,0
3,260437492,3,1,28007,1823072687,28007,1,36.42,0
3,980475207,4,1,28007,1823072687,28007,1,31.44,0
3,26045684,4,1,28007,348934600,28007,1,5.39,0
3,1630887376,4,1,28007,855959430,28007,7,36.75,0
3,1731163929,2,1,28007,348934600,28007,1,19.62,0
3,1879341237,4,0,28007,348934600,28007,1,1.87,0
3,524644424,4,0,28007,151143676,28007,8,110.77,0
3,1956971543,1,1,28007,348934600,28007,1,29.99,0
3,1313060996,3,1,28007,348934600,28007,1,45.12,0
3,1963249369,4,1,28007,1823072687,28007,1,6.88,0
3,761166755,3,1,28007,348934600,28007,1,7.08,0
3,759940472,2,0,28007,348934600,28007,1,22.05,0
3,123623130,2,1,28007,348934600,28007,1,2.5,0
3,1273110804,4,0,28007,348934600,28007,1,34.57,0
3,1100510913,2,0,28007,1823072687,28007,1,42.04,0
3,1960353164,2,1,28007,348934600,28007,1,15.95,0
3,1155259690,2,1,28007,1823072687,28007,1,35.68,0
3,2125787399,4,1,28007,348934600,28007,1,49.56,0
3,2038427935,3,1,28007,1600850729,28007,10,46.35,0
3,109617474,2,1,28007,348934600,28007,1,32.36,0
3,918659260,3,1,28007,348934600,28007,1,48.6,0
3,907777350,1,1,28007,348934600,28007,1,8.73,0
3,886993530,3,0,28007,348934600,28007,1,33.11,0
3,1939349733,2,0,28007,348934600,28007,1,12.34,0
3,108940648,2,1,28007,1823072687,28007,1,42.07,0
3,1215468370,2,0,28007,348934600,28007,1,14.26,0
3,919751066,2,1,28007,1823072687,28007,1,10.51,0
3,1280960686,2,0,28007,348934600,28007,1,39.16,0
3,1298891864,2,1,28007,348934600,28007,1,34.37,0
3,2109595609,6,0,28007,855959430,28007,7,87.78,0
3,133401060,1,1,28007,348934600,28007,1,10.49,0
3,1763342131,2,1,28007,348934600,28007,1,29.9,0
3,1982656265,3,0,28007,348934600,28007,1,14.19,0
3,208889378,4,0,28007,348934600,28007,1,10.18,0
3,384665757,3,1,28007,1823072687,28007,1,37.55,0
3,1729635847,5,1,28007,1823072687,28007,1,24.38,0
3,251602943,2,1,28007,348934600,28007,1,3.76,0
3,1771537982,2,0,28007,209847108,28007,5,4.17,0
3,1054818236,3,0,28007,1823072687,28007,1,51.66,0
3,1082732879,2,1,28007,348934600,28007,1,2.37,0
3,1734879586,1,1,28007,348934600,28007,1,43.28,0
3,1629765833,2,1,28007,348934600,28007,1,40.23,0
3,1615671416,6,1,28007,348934600,28007,1,38.95,0
3,1562537029,5,1,28007,348934600,28007,1,43.21,0
3,605859862,5,1,28007,348934600,28007,1,51.19,0
3,1346358504,1,0,28007,151143676,28007,8,45.2,0
3,135434041,4,1,28007,348934600,28007,1,23.07,0
3,1648082819,3,0,28007,348934600,28007,1,26.49,0
3,108794529,4,1,28007,348934600,28007,1,13.8,0
3,1952040134,3,1,28007,348934600,28007,1,8.15,0
3,497553923,1,1,28007,480139044,28007,2,84.55,0
3,752356138,2,1,28007,1823072687,28007,1,57.44,0
3,1718974481,4,0,28007,1823072687,28007,1,44.17,0
3,90085212,1,0,28007,348934600,28007,1,14.88,0
3,2082605784,3,0,28007,1842530320,28007,4,122.11,0
3,2058916086,2,1,28007,348934600,28007,1,38.18,0
3,1297995542,4,1,28007,348934600,28007,1,54.14,0
3,676229147,2,0,28007,348934600,28007,1,83.75,0
3,771207119,4,0,28007,1823072687,28007,1,8.98,0
3,480118707,2,0,28007,348934600,28007,1,3.48,0
3,326482046,3,0,28007,1823072687,28007,1,31.62,0
3,636259913,1,0,28007,348934600,28007,1,9.1,0
3,1769401317,3,0,28007,348934600,28007,1,40.3,0
3,1397554341,3,0,28007,348934600,28007,1,37.65,0
3,1718591511,5,0,28007,1842530320,28007,4,77.28,0
3,555482626,3,1,28007,348934600,28007,1,46.97,0
3,117112395,3,1,28007,1823072687,28007,1,9.71,0
3,1127983201,6,1,28007,348934600,28007,1,33.56,0
3,1873446390,2,0,28007,348934600,28007,1,3.81,0
3,1855338494,4,0,28007,348934600,28007,1,34.31,0
3,171977183,4,0,28007,348934600,28007,1,21.06,0
3,1687903356,1,1,28007,348934600,28007,1,22.02,0
3,1753498738,3,1,28007,855959430,28007,7,82.06,0
3,1987985724,2,0,28007,348934600,28007,1,16.62,0
3,261768480,4,1,28007,348934600,28007,1,14.84,0
3,525850964,2,1,28007,732195782,28007,14,4883.62,1
3,375144053,6,1,28007,732195782,28007,14,237.95,1
3,46234453,3,1,28007,348934600,28007,1,59.77,0
3,579037870,6,0,28007,348934600,28007,1,52.62,0
3,92282564,3,1,28007,1053599405,28007,2,243.18,0
3,225675370,4,0,28007,1823072687,28007,1,6.53,0
3,1568308501,3,0,28007,348934600,28007,1,9.73,0
3,13098029,5,1,28007,348934600,28007,1,15.98,0
3,458379262,5,1,28007,348934600,28007,1,81.13,0
3,663226052,3,1,28007,348934600,28007,1,49.55,0
3,531724764,4,1,28007,348934600,28007,1,16.72,0
3,24198147,5,0,28007,348934600,28007,1,43.65,0
3,1087227796,2,0,28007,1823072687,28007,1,29.68,0
3,585299069,3,1,28007,348934600,28007,1,4.61,0
3,1259760240,2,1,28007,348934600,28007,1,56.66,0
3,432449092,5,0,28007,348934600,28007,1,8.17,0
3,545248492,4,0,28007,348934600,28007,1,16.78,0
3,1878500339,2,1,28007,348934600,28007,1,35.05,0
3,1255231772,2,1,28007,348934600,28007,1,7.52,0
3,1414112698,1,0,28007,1823072687,28007,1,23.58,0
3,2140473917,3,1,28007,348934600,28007,1,32.87,0
3,1086957388,3,0,28007,348934600,28007,1,39.34,0
3,2000956624,4,0,28007,348934600,28007,1,19.72,0
3,2116616608,4,1,28007,348934600,28007,1,12.13,0
3,652253057,5,0,28007,348934600,28007,1,40.54,0
3,1360225709,5,1,28007,85975013,28007,3,14.47,0
3,1224153830,4,1,28007,151143676,28007,8,151.14,0
3,1263461120,5,0,28007,348934600,28007,1,47.24,0
3,390271010,3,1,28007,348934600,28007,1,40.01,0
3,2074563683,2,0,28007,348934600,28007,1,21.36,0
3,2054744914,4,1,28007,1053599405,28007,2,0.32,0
3,747590731,3,1,28007,348934600,28007,1,41.18,0
3,1899061870,3,1,28007,348934600,28007,1,37.02,0
3,483912131,2,1,28007,692898500,28007,2,1.91,0
3,2016264883,1,0,28007,1823072687,28007,1,48.71,0
3,1825950751,4,1,28007,348934600,28007,1,26.18,0
3,1214229415,4,1,28007,348934600,28007,1,29.83,0
3,71120756,3,0,28007,348934600,28007,1,49.05,0
3,1801270098,3,0,28007,1823072687,28007,1,27.15,0
3,1255149927,2,0,28007,348934600,28007,1,33.82,0
3,276142295,3,0,28007,348934600,28007,1,23.69,0
3,1469453217,1,1,28007,348934600,28007,1,44.42,0
3,1830336096,4,0,28007,1946091778,28007,5,23.12,0
3,78938440,3,0,28007,348934600,28007,1,39.54,0
3,249473604,4,1,28007,348934600,28007,1,46.46,0
3,333185464,6,0,28007,348934600,28007,1,77.14,0
3,1130259702,3,0,28007,348934600,28007,1,50.22,0
3,236847402,3,0,28007,348934600,28007,1,47.22,0
3,131915922,2,1,28007,1823072687,28007,1,10.67,0
3,697242067,5,0,28007,209847108,28007,5,39.61,0
3,1396720108,1,0,28007,1823072687,28007,1,19.02,0
3,343512101,3,0,28007,348934600,28007,1,10.64,0
3,251630036,4,1,28007,1823072687,28007,1,2.03,0
3,1708403061,1,1,28007,348934600,28007,1,50.33,0
3,1222389110,3,0,28007,348934600,28007,1,62.8,0
3,1936855292,3,1,28007,348934600,28007,1,23.46,0
3,1999699557,3,1,28007,348934600,28007,1,33.6,0
3,1977058282,2,1,28007,348934600,28007,1,30.92,0
3,627811000,6,1,28007,348934600,28007,1,41.33,0
3,430171917,2,0,28007,348934600,28007,1,34.81,0
3,1476138873,5,1,28007,348934600,28007,1,37.01,0
3,944367934,4,1,28007,348934600,28007,1,25.05,0
3,781322360,3,0,28007,348934600,28007,1,50.21,0
3,393339341,3,0,28007,1872033263,28007,11,198.35,0
3,1554849332,5,1,28007,1600850729,28007,10,132.63,0
3,1395098424,2,1,28007,348934600,28007,1,37.71,0
3,725307945,2,0,28007,348934600,28007,1,41.39,0
3,1820624068,1,1,28007,1535107174,28007,5,75.5,0
3,271457213,4,1,28007,348934600,28007,1,49.65,0
3,543938207,2,0,28007,348934600,28007,1,13.01,0
3,720418898,3,0,28007,348934600,28007,1,40.47,0
3,744245203,2,0,28007,348934600,28007,1,10.48,0
3,1564636486,5,0,28007,480139044,28007,2,109.7,0
3,95715318,1,1,28007,1823072687,28007,1,27.47,0
3,1940951230,2,1,28007,348934600,28007,1,3.77,0
3,1385354747,4,0,28007,980657600,28007,6,154.69,0
3,331622323,4,1,28007,1823072687,28007,1,20.14,0
3,256310721,2,1,28007,348934600,28007,1,14.07,0
3,1233238493,2,1,28007,348934600,28007,1,31.2,0
3,734397713,2,0,28007,348934600,28007,1,42.14,0
3,746862122,3,0,28007,348934600,28007,1,7.09,0
3,35785606,2,1,28007,348934600,28007,1,6.3,0
3,1189231170,3,0,28007,348934600,28007,1,4.77,0
3,2034859281,2,1,28007,348934600,28007,1,17.66,0
3,1161671147,2,1,28007,348934600,28007,1,56.75,0
3,956898918,2,1,28007,348934600,28007,1,18.98,0
3,2086664398,2,1,28007,1823072687,28007,1,28.63,0
3,1324001180,2,0,28007,1823072687,28007,1,28.93,0
3,2030210340,2,0,28007,1823072687,28007,1,6.48,0
3,1915603015,4,1,28007,348934600,28007,1,39.29,0
3,2138532527,5,0,28007,480139044,28007,2,22.59,0
3,1214582637,2,1,28007,348934600,28007,1,32.13,0
3,1936493073,3,1,28007,348934600,28007,1,40.97,0
3,1897313368,5,1,28007,209847108,28007,5,8.82,0
3,2060778761,5,1,28007,348934600,28007,1,28.26,0
3,2117552812,1,1,28007,1823072687,28007,1,36.25,0
3,310751417,2,1,28007,1823072687,28007,1,21.98,0
3,1273564839,5,1,28007,348934600,28007,1,15.99,0
3,186769596,2,1,28007,348934600,28007,1,2.61,0
3,2078460335,6,1,28007,348934600,28007,1,21.77,0
3,659009992,5,0,28007,348934600,28007,1,17.43,0
3,776775180,2,1,28007,1823072687,28007,1,10.35,0
3,989137021,2,1,28007,1823072687,28007,1,22.37,0
3,320437746,3,1,28007,1823072687,28007,1,3.6,0
3,2134399963,2,0,28007,348934600,28007,1,4.6,0
3,1312448128,4,1,28007,348934600,28007,1,14.45,0
3,447271561,3,0,28007,348934600,28007,1,15.56,0
3,1542180842,4,1,28007,1823072687,28007,1,55.02,0
3,81568098,2,1,28007,855959430,28007,7,50.9,0
3,248927068,2,1,28007,348934600,28007,1,17.74,0
3,203163727,5,1,28007,348934600,28007,1,33.52,0
3,1512353179,3,1,28007,348934600,28007,1,30.63,0
3,33256704,4,1,28007,348934600,28007,1,16.11,0
3,1928637369,3,1,28007,1823072687,28007,1,33.34,0
3,1918935856,4,0,28007,348934600,28007,1,44.54,0
3,1768385310,2,1,28007,348934600,28007,1,36.11,0
3,1193034305,4,1,28007,1823072687,28007,1,26.32,0
3,744066701,2,1,28007,348934600,28007,1,13.13,0
3,514864285,2,1,28007,348934600,28007,1,26.92,0
3,448612141,3,0,28007,348934600,28007,1,31.51,0
3,862785719,3,1,28007,348934600,28007,1,44.08,0
3,1593769010,1,0,28007,348934600,28007,1,27.42,0
3,1283534588,3,0,28007,348934600,28007,1,17.36,0
3,1996918734,2,0,28007,348934600,28007,1,17.56,0
3,488606576,2,1,28007,348934600,28007,1,43.33,0
3,1507237884,2,1,28007,348934600,28007,1,50.06,0
3,1394454342,1,0,28007,50039827,28007,2,10.04,0
3,1087788850,4,0,28007,348934600,28007,1,16,0
3,784763814,5,1,28007,50039827,28007,2,131.53,0
3,446179646,5,1,28007,348934600,28007,1,37.07,0
3,1781953799,5,0,28007,348934600,28007,1,9.89,0
3,296571542,2,1,28007,348934600,28007,1,51.13,0
3,528877098,6,1,28007,348934600,28007,1,67.37,0
3,1536083561,2,1,28007,348934600,28007,1,68.13,0
3,2126019044,4,0,28007,855959430,28007,7,70.03,0
3,106333716,3,1,28007,348934600,28007,1,43.68,0
3,337165520,2,1,28007,348934600,28007,1,18.98,0
3,120661238,6,0,28007,348934600,28007,1,0.35,0
3,851731350,4,0,28007,348934600,28007,1,9.63,0
3,75208519,2,0,28007,348934600,28007,1,19.22,0
3,75208519,2,0,28007,1823072687,28007,1,26.64,0
3,926583171,2,1,28007,1823072687,28007,1,52.97,0
3,1802570035,4,1,28007,348934600,28007,1,20.81,0
3,1895811684,4,1,28007,1823072687,28007,1,33.14,0
3,1808704110,3,1,28007,348934600,28007,1,33.98,0
3,1366869967,5,0,28007,348934600,28007,1,31.94,0
